Node,X coord,Y coord
1350291,24.35863,57.09006
1350292,24.3585,57.09008
1350293,24.35837,57.09006
1355002,23.09073,56.9352
1355003,23.09077,56.9351
1355004,23.09074,56.93513
1355005,23.09073,56.93516
1355006,23.09076,56.93523
1356391,24.38401,56.93751
1358531,24.32884,57.05729
1364651,24.20613,56.98393
1364652,24.20615,56.98398
1364653,24.20613,56.98404
1364654,24.20607,56.98409
1364655,24.20599,56.98412
1365147,27.34802,56.50223
1365148,27.34808,56.50226
1365149,27.34811,56.50228
1365150,27.34813,56.50231
1365151,27.34814,56.50235
1365152,27.34814,56.50238
1365153,27.34812,56.50241
1369917,24.6981,57.50935
1369918,24.69813,57.50938
1369919,24.69815,57.50941
1369920,24.69814,57.50945
1369921,24.69812,57.50949
1369922,24.69808,57.50952
1369923,24.69804,57.50954
1369924,24.69797,57.50956
1369925,24.69789,57.50957
1369926,24.69782,57.50957
1369927,24.69776,57.50956
1369928,24.6977,57.50954
1369929,24.69761,57.50936
1369930,24.69759,57.5094
1369931,24.69759,57.50943
1369932,24.6976,57.50946
1369933,24.69762,57.50949
1369934,24.69766,57.50952
1369936,24.6978,57.50928
1369937,24.69774,57.50929
1369938,24.69768,57.50931
1369939,24.69764,57.50933
1369940,24.69788,57.50928
1369941,24.69796,57.50929
1369942,24.69803,57.50931
1369943,24.69807,57.50933
1369952,27.0395,57.42564
1369953,27.03943,57.42563
1369954,27.03936,57.42564
1369955,27.03932,57.42565
1369956,27.03928,57.42567
1369957,27.03955,57.42566
1369958,27.03959,57.42569
1369959,27.03961,57.42572
1369960,27.03961,57.42575
1369961,27.0396,57.42578
1369962,27.03957,57.42581
1369963,27.03924,57.42572
1369964,27.03924,57.42575
1369965,27.03926,57.42578
1369966,27.03935,57.42583
1369967,27.03941,57.42584
1369968,27.03947,57.42584
1369969,27.03952,57.42583
1376354,25.42516,57.53434
1382740,25.27608,57.30918
1384849,25.8723,56.49318
1384850,25.87232,56.49322
1384851,25.87232,56.49327
1384852,25.8723,56.49332
1384853,25.87226,56.49337
1384854,25.87186,56.49304
1384855,25.87177,56.49305
1384856,25.87168,56.49308
1384857,25.87161,56.49312
1384858,25.87156,56.49317
1384859,25.87195,56.49304
1384860,25.87205,56.49305
1384861,25.87213,56.49307
1384862,25.8722,56.4931
1384863,25.87226,56.49314
1384864,25.8722,56.49341
1384865,25.87213,56.49344
1384866,25.87204,56.49346
1384867,25.87153,56.49326
1384868,25.87154,56.4933
1384872,25.87157,56.49334
1384873,25.87161,56.49338
1384874,25.87167,56.49342
1384875,25.87172,56.49344
1384876,25.87179,56.49346
1384877,25.87188,56.49347
1384878,25.87196,56.49347
1384915,25.87872,56.50142
1384916,25.87865,56.50141
1384917,25.87856,56.50141
1384918,25.87847,56.50142
1384919,25.87839,56.50144
1384920,25.87834,56.50146
1384921,25.87828,56.5015
1384922,25.87825,56.50154
1384923,25.87823,56.50158
1384942,25.88435,56.48802
1384943,25.88443,56.48805
1384944,25.88451,56.48807
1384945,25.88459,56.48808
1384946,25.88467,56.48808
1384947,25.88434,56.4878
1384948,25.88431,56.48784
1384949,25.88429,56.48788
1384950,25.88429,56.48793
1384951,25.88431,56.48798
1384953,25.88475,56.48774
1384954,25.88466,56.48773
1384955,25.88458,56.48773
1384956,25.8845,56.48774
1384957,25.88442,56.48776
1384958,25.88484,56.48777
1384959,25.8849,56.48781
1384960,25.88493,56.48785
1384961,25.88494,56.4879
1385184,26.50293,55.87842
1385185,26.50295,55.87849
1385186,26.50291,55.87858
1385187,26.50281,55.87863
1385188,26.50267,55.87865
1385189,26.50253,55.87863
1385190,26.50239,55.8785
1385191,26.50243,55.87857
1385192,26.5026,55.87833
1385193,26.50271,55.87833
1385194,26.50281,55.87835
1385195,26.50288,55.87838
1385196,26.5025,55.87836
1385197,26.50243,55.87841
1385279,26.51299,55.86727
1385280,26.51295,55.86738
1385306,26.4999,55.8814
1385307,26.49979,55.88142
1385308,26.4997,55.88142
1385309,26.49954,55.88136
1385310,26.49961,55.8814
1385311,26.4995,55.88124
1385312,26.4995,55.8813
1385313,26.49978,55.88113
1385314,26.49965,55.88114
1385315,26.49955,55.88118
1385316,26.50001,55.8812
1385317,26.4999,55.88115
1385319,26.50002,55.88126
1385320,26.5,55.88133
1385373,25.43109,57.54437
1385374,25.43103,57.5444
1385375,25.431,57.54441
1385376,25.43085,57.54442
1385377,25.43092,57.54442
1385381,25.42516,57.53437
1386786,27.73691,56.53023
1386787,27.73681,56.53027
1386788,27.73674,56.53032
1386789,27.73668,56.53039
1386790,27.73667,56.53044
1386792,25.40576,57.53613
1386793,25.40581,57.53612
1386794,25.40587,57.53612
1386795,25.40594,57.53613
1386796,25.40598,57.53614
1386797,25.40602,57.53616
1386798,25.40604,57.53618
1386799,25.40604,57.53626
1386800,25.40602,57.53628
1386801,25.40599,57.5363
1386802,25.40594,57.53632
1386803,25.40588,57.53633
1386804,25.40582,57.53633
1392647,25.42557,57.53387
1392648,25.42553,57.53389
1392649,25.42548,57.53393
1392650,25.42542,57.53399
1392702,24.72451,57.51597
1392703,24.72448,57.51604
1392704,24.7246,57.51616
1392705,24.72473,57.51617
1392706,24.72484,57.51616
1392707,24.71608,57.50159
1392708,24.71608,57.5016
1392709,24.71612,57.50167
1392710,24.71653,57.50173
1392711,24.71638,57.50175
1393204,25.38642,57.54625
1393205,25.38629,57.5463
1393206,25.38618,57.54637
1393207,25.3861,57.54644
1393208,25.38605,57.5465
1393209,25.386,57.54657
1393210,25.38795,57.54701
1393211,25.38787,57.54708
1393212,25.38776,57.54715
1393213,25.38762,57.54721
1393214,25.38743,57.54726
1393215,25.38726,57.54729
1393216,25.38603,57.54697
1393217,25.3861,57.54705
1393218,25.38623,57.54714
1393219,25.38639,57.54721
1393220,25.38654,57.54725
1393221,25.38671,57.54728
1396007,22.06963,56.61233
1396009,22.07003,56.61229
1396010,22.0699,56.61232
1396011,22.06979,56.61233
1396012,22.06933,56.61172
1396013,22.06903,56.61186
1396014,22.06896,56.6119
1396015,22.06894,56.61193
1396016,22.06893,56.61196
1396017,22.06895,56.612
1396018,22.06901,56.61204
1400789,21.9997,56.44564
1400790,21.99968,56.44572
1400791,21.99972,56.44561
1400792,21.99978,56.44559
1400793,21.99995,56.44558
1400794,22.00004,56.4456
1400795,22.0001,56.44563
1400796,22.00013,56.44568
1400797,22.00013,56.44572
1401193,26.27272,57.27062
1401194,26.2728,57.27069
1401195,26.27283,57.27075
1401196,26.27283,57.27081
1401197,26.2728,57.27087
1401198,26.27264,57.27059
1401199,26.27258,57.27057
1401200,26.27242,57.27056
1401201,26.27227,57.27058
1401202,26.27214,57.27063
1401203,26.27206,57.2707
1401204,26.27203,57.27076
1401205,26.27204,57.2708
1401206,26.27209,57.27089
1401207,26.2722,57.27095
1402700,23.03031,57.09037
1402795,21.99971,56.44577
1402796,21.99977,56.44581
1402797,21.99985,56.44583
1402798,22.00003,56.44581
1402799,22.00009,56.44578
1403315,25.66992,57.87731
1403316,25.67281,57.87757
1403779,21.85547,56.78966
1403793,21.85491,56.78951
1403794,21.85496,56.78957
1403795,21.85509,56.78961
1403796,21.85527,56.78964
1403797,21.85559,56.78934
1403798,21.85544,56.78925
1403799,21.85522,56.7892
1403800,21.85504,56.78925
1403801,21.85495,56.78933
1403802,21.85492,56.78945
1403803,21.85555,56.78957
1403804,21.85563,56.78944
1403805,21.8556,56.7895
1403946,22.14734,56.53175
1403952,22.14736,56.5319
1403953,22.1474,56.53198
1403954,22.14747,56.53204
1403955,22.14757,56.53207
1403956,22.1477,56.53209
1403957,22.14784,56.53209
1403958,22.14795,56.53168
1403959,22.14776,56.53163
1403960,22.14758,56.53164
1403961,22.14744,56.53168
1403962,22.14803,56.5318
1403963,22.14803,56.53194
1403964,22.14795,56.53203
1404062,22.48815,56.58407
1404063,22.48803,56.58411
1404064,22.48794,56.58415
1404065,22.48788,56.5842
1404066,22.48787,56.58426
1404067,22.4879,56.58431
1404068,22.48825,56.58413
1404069,22.48829,56.58418
1404070,22.48832,56.58422
1404071,22.48833,56.58427
1404072,22.48828,56.58433
1404073,22.48797,56.58435
1404074,22.48804,56.58438
1404075,22.48813,56.58439
1404076,22.48821,56.58437
1404500,22.86169,56.69893
1404501,22.86154,56.69897
1404502,22.86143,56.69903
1404503,22.86137,56.69908
1404504,22.86134,56.69913
1404505,22.86134,56.69918
1404506,22.86137,56.69923
1404507,22.86184,56.69899
1404508,22.86192,56.69904
1404509,22.86199,56.6991
1404510,22.86201,56.69915
1404511,22.862,56.69921
1404512,22.86194,56.69928
1404513,22.86187,56.69931
1404514,22.86178,56.69934
1404515,22.86167,56.69935
1404516,22.86157,56.69934
1404517,22.8615,56.69931
1404518,22.86144,56.69928
1404575,21.89247,56.39261
1404576,21.89257,56.39266
1404577,21.89267,56.39271
1404578,21.89271,56.39276
1404579,21.8927,56.39282
1404580,21.89267,56.39285
1404581,21.89236,56.39264
1404582,21.89227,56.39268
1404583,21.89221,56.39273
1404584,21.89219,56.39279
1404585,21.89221,56.39285
1404586,21.89229,56.39289
1404587,21.89234,56.39291
1404588,21.89241,56.39292
1404589,21.8925,56.39292
1404590,21.89257,56.3929
1404591,21.89262,56.39288
1404606,21.5129,56.29773
1404641,21.5126,56.29739
1404642,21.5126,56.29747
1404643,21.51264,56.29756
1404644,21.51273,56.29766
1404645,21.51325,56.29742
1404646,21.51325,56.29752
1404647,21.51319,56.29762
1404648,21.51307,56.29769
1404649,21.51268,56.29731
1404650,21.5128,56.29724
1404651,21.51295,56.29722
1404652,21.5131,56.29724
1404653,21.51319,56.2973
1404778,22.84158,56.58966
1404779,22.84159,56.58975
1404780,22.84155,56.58982
1404781,22.84148,56.58986
1404782,22.8414,56.58989
1404783,22.84132,56.5899
1404784,22.84125,56.58957
1404785,22.84133,56.58957
1404786,22.84141,56.58959
1404787,22.8415,56.58962
1404788,22.84115,56.58958
1404789,22.84107,56.58962
1404790,22.84103,56.58966
1404791,22.841,56.58972
1404792,22.841,56.5898
1404793,22.84104,56.58984
1404794,22.84111,56.58988
1404795,22.8412,56.5899
1405213,21.93147,56.37901
1405215,21.93152,56.37905
1405216,21.93158,56.37909
1405217,21.93165,56.37913
1405218,21.93172,56.37915
1405219,21.9318,56.37915
1405220,21.93189,56.37914
1405221,21.93194,56.37912
1405222,21.93195,56.37891
1405223,21.9319,56.37889
1405224,21.9318,56.37888
1405225,21.93173,56.37889
1405226,21.93167,56.37891
1405227,21.9316,56.37894
1405228,21.93154,56.37897
1405229,21.93201,56.37895
1405230,21.93202,56.37902
1405231,21.93201,56.37907
1405256,21.49804,56.31774
1405257,21.49813,56.31779
1405258,21.49819,56.31783
1405259,21.49822,56.31787
1405260,21.49824,56.31792
1405261,21.49822,56.31798
1405262,21.49816,56.31804
1405263,21.49795,56.31777
1405264,21.49786,56.31781
1405265,21.49779,56.31785
1405266,21.49775,56.3179
1405267,21.49773,56.31795
1405268,21.49775,56.31799
1405269,21.49781,56.31805
1405270,21.49786,56.31809
1405271,21.49794,56.31811
1405272,21.49802,56.31811
1405273,21.49809,56.31808
1405404,27.34389,57.2631
1405405,27.3436,57.26276
1405406,27.34359,57.26282
1405407,27.34361,57.26292
1405408,27.34365,57.26296
1405409,27.34371,57.26302
1405410,27.34415,57.26275
1405411,27.34418,57.26279
1405412,27.34417,57.26291
1405413,27.34414,57.26297
1405414,27.34402,57.26306
1405415,27.34409,57.26269
1405416,27.34396,57.26266
1405417,27.34385,57.26266
1405418,27.34373,57.26268
1405419,27.34366,57.26271
1405489,25.09694,57.71641
1405490,25.0971,57.71658
1405491,25.09732,57.71684
1405492,25.09736,57.71693
1405493,25.09736,57.71701
1405494,25.0967,57.71683
1405495,25.09665,57.71693
1405496,25.09665,57.71701
1405497,25.0967,57.71708
1405498,25.09678,57.71713
1405499,25.09692,57.71716
1405500,25.09705,57.71716
1405501,25.0972,57.71713
1405502,25.0973,57.71708
1405544,22.7039,56.61552
1405545,22.70334,56.61547
1405546,22.70344,56.61545
1405547,22.70357,56.61545
1405548,22.70372,56.61548
1405549,22.7039,56.6156
1405550,22.70385,56.61566
1405551,22.70376,56.61572
1405552,22.70363,56.61576
1405553,22.70347,56.61578
1405554,22.70335,56.61576
1405555,22.70327,56.61549
1405556,22.70322,56.61555
1405557,22.7032,56.61561
1405558,22.70322,56.61567
1405559,22.70327,56.61572
1405638,22.57086,57.01952
1405643,22.57009,57.01979
1405644,22.56991,57.01981
1405645,22.56989,57.01927
1405646,22.5703,57.01931
1405647,22.57052,57.01937
1405648,22.57069,57.01944
1405649,22.56953,57.01927
1405650,22.56945,57.01928
1405651,22.56938,57.01931
1405652,22.56931,57.01945
1405653,22.56926,57.01962
1405654,22.56929,57.0197
1405655,22.56941,57.01976
1405722,21.09163,56.56394
1405723,21.09174,56.56401
1405724,21.09181,56.56405
1405725,21.09187,56.56407
1405726,21.09193,56.56408
1405727,21.09201,56.56408
1405728,21.09207,56.56388
1405729,21.092,56.56387
1405730,21.09192,56.56386
1405731,21.09183,56.56387
1405732,21.09174,56.56389
1405733,21.09212,56.56393
1405734,21.09214,56.56397
1405735,21.09213,56.56402
1405736,21.09207,56.56406
1405880,23.20174,57.03054
1405881,23.20164,57.03056
1405882,23.20156,57.0306
1405883,23.2015,57.03064
1405884,23.20145,57.03071
1405885,23.2015,57.03084
1405886,23.20189,57.03054
1405887,23.202,57.03056
1405888,23.20207,57.0306
1405889,23.20214,57.03067
1405890,23.20215,57.03074
1405891,23.2021,57.03082
1405892,23.20205,57.03086
1405893,23.20195,57.0309
1405894,23.20184,57.03091
1405895,23.20172,57.0309
1405896,23.20161,57.03088
1406228,21.27148,56.45359
1406260,21.27131,56.45347
1406261,21.27121,56.45344
1406262,21.2711,56.45345
1406263,21.27101,56.45349
1406264,21.27097,56.45356
1406265,21.27098,56.45363
1406266,21.27105,56.45369
1406267,21.27116,56.45372
1406268,21.27127,56.45372
1406269,21.2714,56.45368
1406270,21.27141,56.45351
1406635,23.21601,57.03231
1406649,23.21608,57.03225
1406650,23.21616,57.0322
1406651,23.21625,57.03216
1406652,23.21636,57.03214
1406653,23.21647,57.03214
1406654,23.21661,57.03216
1406655,23.21671,57.0322
1406656,23.21678,57.03225
1406657,23.2168,57.03231
1406658,23.21678,57.03237
1406659,23.21671,57.03241
1406660,23.21656,57.03245
1406661,23.21609,57.03237
1406662,23.21618,57.03242
1406663,23.2163,57.03245
1406664,23.21643,57.03246
1406860,24.24783,56.47297
1406864,24.25344,56.47365
1406865,24.25386,56.47327
1406866,24.25368,56.47332
1406867,24.25356,56.47338
1406868,24.2535,56.47345
1406869,24.25345,56.47354
1406870,24.25401,56.47328
1406871,24.25412,56.4733
1406872,24.25419,56.47335
1406873,24.25425,56.47343
1406874,24.25424,56.4735
1406875,24.25421,56.47356
1406876,24.25412,56.47363
1406877,24.25406,56.47367
1406878,24.25399,56.47371
1407537,22.77494,56.5673
1407569,24.23906,56.95555
1407570,24.23908,56.95573
1407571,24.23905,56.95576
1407572,24.239,56.95579
1407573,24.23891,56.95581
1407574,24.23869,56.95555
1407575,24.23872,56.95552
1407576,24.23877,56.95549
1407577,24.23888,56.95548
1407578,24.23898,56.95549
1407579,24.23903,56.95551
1407580,24.23868,56.95574
1407581,24.23871,56.95578
1407582,24.23877,56.9558
1407602,22.77502,56.56706
1407603,22.77492,56.56707
1407604,22.77486,56.56711
1407605,22.77482,56.56716
1407606,22.77482,56.56721
1407607,22.77484,56.56726
1407608,22.7752,56.56718
1407609,22.77518,56.56723
1407610,22.77511,56.56727
1407611,22.77503,56.5673
1407612,22.7751,56.56708
1407613,22.77519,56.56713
1407624,22.83669,56.76586
1407625,22.83535,56.7658
1407626,22.83516,56.76589
1407627,22.83512,56.76601
1407628,22.83516,56.76617
1407629,22.83524,56.76625
1407630,22.83552,56.76624
1407631,22.83537,56.76626
1408107,25.58033,57.02118
1408108,25.5804,57.02124
1408109,25.58041,57.02132
1408110,25.58039,57.02139
1408111,25.58036,57.02145
1408112,25.58033,57.02148
1408113,25.58019,57.02118
1408114,25.58008,57.02122
1408115,25.58003,57.02129
1408116,25.58,57.02139
1408117,25.58002,57.02146
1408118,25.58008,57.02151
1408119,25.58015,57.02152
1408120,25.58024,57.02151
1408206,24.33683,56.85686
1408210,24.33686,56.85691
1408211,24.33692,56.85694
1408212,24.33701,56.85696
1408213,24.33709,56.85696
1408214,24.33716,56.85694
1408215,24.33722,56.85692
1408216,24.33719,56.85678
1408217,24.33723,56.85681
1408218,24.33725,56.85685
1408219,24.33701,56.85675
1408220,24.33691,56.85677
1408221,24.33685,56.85681
1408840,23.15712,57.05308
1408841,23.15727,57.0528
1408842,23.15704,57.05279
1408843,23.15687,57.0528
1408844,23.15672,57.05282
1408845,23.15665,57.05288
1408846,23.15662,57.05294
1408847,23.15664,57.053
1408848,23.15673,57.05306
1408849,23.15681,57.0531
1408850,23.1569,57.05312
1408851,23.15701,57.05311
1408852,23.15742,57.05281
1408938,22.76628,56.94398
1408939,22.77074,56.94419
1408940,22.77221,56.94424
1408941,22.77397,56.94385
1408942,22.77403,56.94397
1408943,22.77398,56.94411
1408944,22.77388,56.94422
1408945,22.7738,56.94429
1408946,22.7731,56.94372
1408947,22.77322,56.94368
1408948,22.77339,56.94368
1408949,22.77375,56.94375
1408959,22.7646,56.95502
1408960,22.76482,56.9552
1408961,22.76498,56.95531
1408962,22.76518,56.95543
1408963,22.76538,56.95554
1408964,22.76561,56.9556
1408965,22.76585,56.95563
1408966,22.76605,56.95562
1408967,22.76624,56.95559
1408968,22.76635,56.95553
1408969,22.76638,56.95545
1408970,22.76606,56.95507
1408971,22.7662,56.95509
1408972,22.76637,56.95513
1408973,22.76642,56.95519
1409035,23.02604,57.07038
1409036,23.02644,57.07036
1409037,23.02637,57.07033
1409038,23.02628,57.07032
1409039,23.02617,57.07032
1409040,23.02608,57.07034
1409041,23.02603,57.07044
1409042,23.02606,57.07049
1409043,23.02611,57.07052
1409044,23.02618,57.07054
1409045,23.02624,57.07055
1409046,23.02632,57.07055
1409047,23.02647,57.07039
1409048,23.02647,57.07044
1409049,23.02645,57.07048
1409050,23.02642,57.07051
1409051,23.02638,57.07053
1409139,22.58897,56.82225
1409168,22.58891,56.82231
1409169,22.58871,56.82236
1409170,22.58862,56.82238
1409171,22.58853,56.82238
1409172,22.58845,56.82237
1409173,22.58839,56.82234
1409174,22.58837,56.82213
1409175,22.58844,56.8221
1409176,22.58855,56.82209
1409177,22.58867,56.8221
1409178,22.58878,56.82213
1409179,22.58885,56.82215
1409180,22.58893,56.8222
1409181,22.58833,56.82218
1409182,22.58832,56.82222
1409183,22.58832,56.82227
1409184,22.58834,56.8223
1409214,23.19071,57.0356
1409215,23.18998,57.03573
1409224,23.19004,57.03556
1409310,22.64522,57.03046
1409311,22.64509,57.03607
1409318,22.64456,57.02989
1409319,22.64454,57.02979
1409320,22.64459,57.02971
1409321,22.64467,57.02966
1409322,22.64477,57.02964
1409323,22.64515,57.02965
1409324,22.64521,57.02969
1409325,22.64523,57.02976
1409326,22.64481,57.03023
1409327,22.64503,57.03038
1409328,22.64514,57.03043
1409502,22.52768,56.8805
1409508,22.52763,56.88052
1409509,22.52757,56.88054
1409510,22.52746,56.88057
1409511,22.52732,56.8806
1409512,22.52723,56.88061
1409513,22.5272,56.8803
1409514,22.52726,56.88029
1409515,22.52736,56.8803
1409516,22.52748,56.88034
1409517,22.52757,56.88039
1409518,22.52764,56.88044
1409519,22.52709,56.88033
1409520,22.52701,56.88036
1409521,22.52697,56.88041
1409522,22.52697,56.88047
1409523,22.527,56.88053
1409524,22.52706,56.88058
1409525,22.52714,56.8806
1409552,22.57743,57.01043
1409553,22.57737,57.01048
1409554,22.57731,57.01052
1409555,22.57721,57.01057
1409556,22.57674,57.01075
1409557,22.57666,57.01078
1409558,22.57657,57.0108
1409559,22.57646,57.0108
1409560,22.57601,57.01034
1409561,22.57607,57.0103
1409562,22.57613,57.01028
1409563,22.57621,57.01028
1409564,22.57589,57.01067
1409565,22.5759,57.01072
1409566,22.57594,57.01076
1410400,21.01934,56.50163
1410401,21.01924,56.50166
1410402,21.0192,56.5017
1410403,21.01919,56.50176
1410404,21.0192,56.50185
1410405,21.01949,56.50161
1410406,21.01965,56.50159
1410407,21.01977,56.50158
1410408,21.01987,56.50159
1410409,21.01994,56.50162
1410410,21.01997,56.50166
1410411,21.01998,56.50171
1410412,21.01994,56.50176
1410413,21.01987,56.50178
1410414,21.01969,56.5018
1411166,25.10276,57.16164
1411169,25.10436,57.15971
1411170,25.10319,57.16042
1411171,25.10307,57.16052
1411172,25.10298,57.16066
1411173,25.10547,57.15924
1411174,25.10539,57.15921
1411175,25.10531,57.15922
1411176,25.10562,57.15935
1411177,25.10563,57.15944
1411178,25.10559,57.15951
1411179,25.10508,57.15969
1411180,25.10483,57.15971
1411181,25.10446,57.15972
1411182,25.10461,57.15972
1411829,23.57401,56.35924
1411830,23.57363,56.35887
1411831,23.57386,56.35879
1411832,23.57393,56.35878
1411833,23.574,56.35878
1411834,23.57408,56.35881
1411835,23.57428,56.35895
1411836,23.57429,56.35901
1411837,23.57427,56.35905
1411838,23.57419,56.35913
1412138,23.73189,56.64114
1412139,23.73176,56.64116
1412140,23.73166,56.64123
1412141,23.73164,56.64128
1412142,23.73167,56.64135
1412143,23.73173,56.64138
1412144,23.73214,56.64128
1412145,23.73211,56.64135
1412146,23.73203,56.64139
1412147,23.73191,56.64141
1412151,24.17921,56.40373
1412153,24.17886,56.4039
1412157,24.17875,56.40375
1412158,24.17875,56.40379
1412159,24.17877,56.40383
1412160,24.1788,56.40387
1412185,22.59157,57.37065
1412186,22.59158,57.3707
1412205,22.59198,57.37053
1412206,22.5918,57.37081
1412208,22.59207,57.37057
1412209,22.59212,57.37064
1412210,22.59211,57.37071
1412211,22.59205,57.37076
1412212,22.59194,57.3708
1412213,22.59165,57.37077
1412214,22.59186,57.37052
1412215,22.59172,57.37053
1412216,22.59162,57.37058
1412217,24.5996,56.82414
1412218,24.59963,56.82418
1412219,24.59963,56.82424
1412220,24.59901,56.82403
1412221,24.5992,56.824
1412222,24.59936,56.82402
1412223,24.59946,56.82404
1412224,24.59883,56.82412
1412225,24.59878,56.82421
1412226,24.59878,56.82428
1412227,24.5988,56.82433
1412228,24.5996,56.82431
1412229,24.59954,56.82439
1412234,24.59887,56.82439
1412235,24.59898,56.82444
1412236,24.5991,56.82447
1412237,24.59942,56.82444
1412238,24.59923,56.82447
1412410,24.71623,57.50145
1412411,24.71638,57.50143
1412412,24.71653,57.50145
1412413,24.71662,57.50149
1412414,24.71665,57.50153
1412415,24.71668,57.50159
1412432,24.72402,57.51284
1412433,24.72393,57.51285
1412434,24.72384,57.5129
1412435,24.72381,57.51297
1412438,24.72393,57.51309
1412439,24.72406,57.5131
1412440,24.72419,57.51309
1412441,24.72473,57.51591
1412442,24.72486,57.51592
1412443,24.72491,57.51595
1412444,24.72495,57.51597
1412445,24.72498,57.51602
1412446,24.72498,57.51604
1412447,24.72495,57.51611
1412469,25.69215,57.62679
1412470,25.69201,57.6268
1412471,25.69194,57.62685
1412472,25.69193,57.62691
1412473,25.69196,57.62695
1412474,25.69234,57.62695
1412477,24.72419,57.51285
1412478,24.72428,57.5129
1412479,24.72431,57.51297
1412480,25.69207,57.62699
1412481,25.69225,57.627
1412486,25.69229,57.62681
1412487,25.69233,57.62684
1412488,25.69236,57.6269
1412538,28.07897,56.38291
1412539,28.079,56.38295
1412540,28.07906,56.383
1412541,28.07912,56.38304
1412542,28.0792,56.38307
1412543,28.07928,56.38309
1412544,28.07938,56.38311
1412545,28.07948,56.38312
1412555,28.07934,56.38248
1412743,28.07923,56.38251
1412744,28.07914,56.38255
1412745,28.07906,56.38259
1412746,28.07901,56.38264
1415331,24.19758,56.40466
1415332,24.19761,56.405
1415450,22.77241,56.48205
1415451,22.77241,56.48211
1415452,22.77248,56.48218
1415453,22.77259,56.48221
1415454,22.77275,56.4822
1415455,22.77293,56.48216
1415456,22.7729,56.48206
1416633,24.72585,57.01107
1420052,24.27024,57.00242
1420053,24.26985,57.00234
1421049,23.66832,56.96088
1421050,23.6684,56.96088
1421051,23.6685,56.96092
1421052,23.66854,56.961
1421053,23.66854,56.96106
1421054,23.66849,56.96111
1421055,23.66823,56.96089
1421056,23.66817,56.96092
1421057,23.66814,56.96097
1421058,23.66815,56.96103
1421059,23.6682,56.96109
1421060,23.66828,56.96113
1421061,23.6684,56.96114
1422319,24.72627,57.01083
1422320,24.72625,57.01089
1422321,24.72622,57.01095
1422322,24.72614,57.011
1422323,24.72604,57.01104
1422324,24.72574,57.01074
1422325,24.72587,57.01071
1422326,24.72599,57.01071
1422327,24.72611,57.01072
1422328,24.72624,57.01076
1422329,24.72566,57.01081
1422330,24.72564,57.01087
1422331,24.72565,57.0109
1422332,24.7257,57.01098
1422333,24.72576,57.01104
1422710,24.19739,56.40493
1422711,24.19732,56.40504
1422712,24.19733,56.40508
1422713,24.19736,56.4051
1422714,24.19746,56.40511
1422715,24.19753,56.40511
1422716,24.19758,56.4051
1422717,24.1976,56.40508
1422792,22.77284,56.48199
1422793,22.77262,56.48195
1422794,22.77252,56.48196
1422795,22.77243,56.482
1422926,25.86055,56.51663
1422927,25.86056,56.51668
1422928,25.86058,56.51671
1422929,25.86063,56.51675
1422954,26.92271,56.5501
1422955,26.92274,56.55013
1422956,26.92275,56.55016
1422957,26.92275,56.55019
1422958,26.92228,56.55014
1422959,26.92227,56.55017
1422960,26.92227,56.5502
1422961,26.92229,56.55023
1422962,26.92232,56.55026
1422963,26.92236,56.55028
1422964,26.92242,56.5503
1422965,26.92248,56.55031
1422966,26.92273,56.55023
1422967,26.9227,56.55026
1422968,26.92267,56.55028
1422969,26.92261,56.5503
1422970,26.92254,56.55031
1422971,26.92267,56.55008
1422972,26.92254,56.55005
1422973,26.92247,56.55005
1422974,26.92241,56.55006
1422975,26.92235,56.55008
1423464,24.38428,56.93801
1423558,24.38417,56.93752
1423559,24.38426,56.93756
1423560,24.3843,56.93762
1423561,24.38433,56.93793
1423562,24.38326,56.93772
1423563,24.38313,56.93778
1423564,24.38308,56.93784
1423565,24.38307,56.93792
1423566,24.38317,56.93805
1423567,24.38327,56.9381
1423568,24.3834,56.93813
1423569,24.38349,56.93814
1423570,24.38365,56.93813
1423571,24.38417,56.93805
1425831,21.18962,56.53469
1425832,21.18925,56.53488
1425834,21.18943,56.53462
1425835,21.18933,56.53462
1425836,21.18923,56.53464
1425837,21.18916,56.53469
1425838,21.18914,56.53481
1425839,21.18918,56.53485
1425843,24.34048,56.87219
1425844,24.34019,56.87232
1425847,24.34045,56.87229
1425848,24.34042,56.87231
1425849,24.34034,56.87233
1425850,24.34043,56.87215
1428612,24.29089,57.12471
1428617,24.29106,57.12455
1428618,24.29123,57.12471
1431452,25.89851,57.42683
1431453,25.8985,57.42687
1431454,25.89851,57.42691
1431455,25.89853,57.42694
1431456,25.89856,57.42696
1431469,25.89899,57.42691
1431470,25.89896,57.42694
1431471,25.89892,57.42697
1431472,25.89885,57.42699
1431473,25.89878,57.427
1431474,25.89872,57.427
1431475,25.89865,57.42699
1431703,23.60342,56.96352
1431704,23.60368,56.96347
1431705,23.60352,56.96348
1431706,23.60379,56.9635
1431707,23.60386,56.96353
1431708,23.60391,56.96358
1431711,23.60389,56.96369
1431712,23.60384,56.96373
1431713,23.60379,56.96375
1431714,23.60369,56.96377
1431715,23.60355,56.96377
1431716,23.60337,56.96358
1431717,23.60336,56.96364
1431718,23.60338,56.96369
1431719,23.60345,56.96374
1431720,23.60392,56.96364
1432888,21.05554,56.54436
1432889,21.05557,56.54442
1432890,21.05557,56.54447
1432893,21.055,56.54454
1432894,21.05499,56.54437
